,cid,indivs,org_name,pacs,total,year,bioguide_id,birthdate,comments,congress_office,exit_code,facebook_id,fax,feccandid,first_elected,firstlast,gender,lastname,office,party,phone,twitter_id,votesmart_id,webform,website,youtube_url
252,N00000751,10800,Inserra Supermarkets,0,10800,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
253,N00000751,0,Select Medical Holdings,10000,10000,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
254,N00000751,0,Sheet Metal Workers Union,9000,9000,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
255,N00000751,7400,Bob Ciasulli Auto Group,0,7400,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
256,N00000751,0,CRH PLC,6000,6000,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
257,N00000751,0,International Brotherhood of Electrical Workers,6000,6000,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
258,N00000751,6000,Santo Sorce Real Estate,0,6000,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
259,N00000751,0,Air Line Pilots Assn,5500,5500,2018,P000096,1937-01-25,,2370 Rayburn House Office Building,0,pascrell,202-225-5782,H6NJ08118,1996,Bill Pascrell Jr.,M,PASCRELL,NJ09,D,202-225-5751,BillPascrell,478,https://pascrell.house.gov/contact/email-me,http://pascrell.house.gov,https://youtube.com/RepPascrell
260,N00034639,3700,Public Service Enterprise Group,10000,13700,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
261,N00034639,3600,Operating Engineers Union,9500,13100,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
262,N00034639,0,Chubb Corp,10000,10000,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
263,N00034639,0,Laborers Union,10000,10000,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
264,N00034639,0,Teamsters Union,10000,10000,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
265,N00034639,250,Prudential Financial,8500,8750,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
266,N00034639,0,McDonald's Corp,8500,8500,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
267,N00034639,0,American Fedn of St/Cnty/Munic Employees,8000,8000,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
268,N00034639,0,Honeywell International,8000,8000,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
269,N00034639,0,FedEx Corp,7500,7500,2014,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
270,N00034639,3500,Public Service Enterprise Group,9500,13000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
271,N00034639,0,Border Health,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
272,N00034639,0,Honeywell International,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
273,N00034639,0,Laborers Union,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
274,N00034639,0,Machinists/Aerospace Workers Union,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
275,N00034639,0,Prudential Financial,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
276,N00034639,0,Teamsters Union,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
277,N00034639,0,UNITE HERE,10000,10000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
278,N00034639,0,American Fedn of St/Cnty/Munic Employees,8000,8000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
279,N00034639,0,AT&T Inc,8000,8000,2016,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
280,N00034639,0,Professional Airways Systems Specialists,7500,7500,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
281,N00034639,0,National Air Traffic Controllers Assn,7000,7000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
282,N00034639,0,Carpenters & Joiners Union,5000,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
283,N00034639,0,International Brotherhood of Electrical Workers,5000,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
284,N00034639,0,Johnson & Johnson,5000,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
285,N00034639,0,Machinists/Aerospace Workers Union,5000,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
286,N00034639,0,Prudential Financial,5000,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
287,N00034639,500,Public Service Enterprise Group,4500,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
288,N00034639,0,United Food & Commercial Workers Union,5000,5000,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
289,N00034639,0,Sanofi,4500,4500,2018,P000604,1958-12-17,,132 Cannon House Office Building,0,DonaldPayneJr,202-225-4160,H2NJ10154,2012,Donald M Payne Jr.,M,PAYNE,NJ10,D,202-225-3436,RepDonaldPayne,90668,http://payne.house.gov/contact/email-me,http://payne.house.gov,
290,N00000684,63350,Lockheed Martin,10000,73350,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
291,N00000684,17500,Boeing Co,10000,27500,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
292,N00000684,20531,Marotta Controls,0,20531,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
293,N00000684,15200,Van Scoyoc Assoc,625,15825,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
294,N00000684,14900,Roundtable Investment Partners,0,14900,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
295,N00000684,2600,MacAndrews & Forbes,10000,12600,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
296,N00000684,12500,Frontier Performance Polymers,0,12500,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
297,N00000684,1000,Finmeccanica SpA,10000,11000,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
298,N00000684,0,L-3 Communications,11000,11000,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
299,N00000684,0,Accenture,10000,10000,2014,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
300,N00000684,65700,Lockheed Martin,10000,75700,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
301,N00000684,28800,Northrop Grumman,10000,38800,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
302,N00000684,22200,Motorola Solutions,10000,32200,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
303,N00000684,29700,Elliott Management,0,29700,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
304,N00000684,21100,Van Scoyoc Assoc,3764,24864,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
305,N00000684,9100,MacAndrews & Forbes,10000,19100,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
306,N00000684,8000,BAE Systems,10000,18000,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
307,N00000684,17150,Marotta Controls,0,17150,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
308,N00000684,6400,Celgene Corp,10000,16400,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
309,N00000684,15000,Woodbranch Investments,0,15000,2016,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
310,N00000684,83100,Elliott Management,0,83100,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
311,N00000684,17300,Deloitte LLP,10000,27300,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
312,N00000684,9100,MacAndrews & Forbes,10000,19100,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
313,N00000684,16400,Van Scoyoc Assoc,0,16400,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
314,N00000684,2700,Honeywell International,10000,12700,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
315,N00000684,0,American Maritime Officers,12500,12500,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
316,N00000684,6400,General Atomics,5000,11400,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
317,N00000684,0,Airlines for America,10000,10000,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
318,N00000684,0,Boeing Co,10000,10000,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
319,N00000684,0,General Dynamics,10000,10000,2018,F000372,1946-04-29,,2306 Rayburn House Office Building,0,rfrelinghuysen,202-225-3186,H2NJ05014,1994,Rodney Frelinghuysen,M,FRELINGHUYSEN,NJ11,R,202-225-5034,USRepRodney,22177,https://frelinghuysenforms.house.gov/contact-form,https://frelinghuysen.house.gov,https://youtube.com/RepFrelinghuysen
320,N00036158,15600,"Ross, Feller & Casey",0,15600,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
321,N00036158,12000,NRG Energy,2500,14500,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
322,N00036158,11355,"Mercer County, NJ",0,11355,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
323,N00036158,0,AmeriPAC: The Fund for a Greater America,10000,10000,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
324,N00036158,0,BRIDGE PAC,10000,10000,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
325,N00036158,0,Carpenters & Joiners Union,10000,10000,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
326,N00036158,0,Laborers Union,10000,10000,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
327,N00036158,0,Service Employees International Union,10000,10000,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
328,N00036158,2600,Operating Engineers Union,6500,9100,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
329,N00036158,7800,"Milbank, Tweed et al",0,7800,2014,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
330,N00036158,15800,JStreetPAC,3035,18835,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
331,N00036158,5400,Honeywell International,10000,15400,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
332,N00036158,0,Plumbers/Pipefitters Union,15000,15000,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
333,N00036158,11825,Princeton University,0,11825,2016,W000822,1945-02-06,,1535 Longworth House Office Building,0,RepBonnie,202-225-6025,H4NJ12149,2014,Bonnie Coleman,F,COLEMAN,NJ12,D,202-225-5801,RepBonnie,,,https://watsoncoleman.house.gov,
